ds,yhat,yhat_lower,yhat_upper
2024-08-27,10.758112477486083,9.738845449774125,11.764406392730097
2024-08-28,10.768627492243807,9.751780334815415,11.77191869995991
2024-08-29,10.771716061416255,9.79426647785386,11.758250894774696
2024-08-30,10.75880859036836,9.788367564956639,11.763805722094476
2024-09-02,10.782459199891939,9.796786097452584,11.722271109802383
2024-09-03,10.81084928160887,9.80241287696195,11.814330522416089
2024-09-04,10.822876270888694,9.744672753446677,11.89409547349991
2024-09-05,10.825233353426507,9.81736282226996,11.776365227051054
2024-09-06,10.809509849952228,9.742587906391035,11.797305130311376
2024-09-09,10.814471425169723,9.746672252004437,11.813469214163582
2024-09-10,10.834143103688893,9.776213833028251,11.866225846421125
2024-09-11,10.836723739970452,9.763753879997639,11.75773531995366
2024-09-12,10.829229606665024,9.82564046164867,11.94530766440509
2024-09-13,10.803569359841998,9.784955165386926,11.811546775280181
2024-09-16,10.781172448262208,9.759700582831478,11.847365307887035
2024-09-17,10.793404092208066,9.825964632269242,11.872115313630642
2024-09-18,10.789732229160675,9.819887937942616,11.824239150580983
2024-09-19,10.777322945142636,9.73303464226888,11.807356341066184
2024-09-20,10.748191894454202,9.771727509312452,11.765094454163721
2024-09-23,10.724467980449525,9.737670527920026,11.666318746075742
2024-09-24,10.73921728783471,9.755395670653751,11.859348224059076
2024-09-25,10.739414221200295,9.763680514500447,11.780954741475048
2024-09-26,10.732099112838393,9.686532048324233,11.69210950015277
2024-09-27,10.709136525426201,9.744754624245974,11.724962041904549
2024-09-30,10.708593195597942,9.6917677765255,11.70673501855998
2024-10-01,10.731992731228196,9.745988636777676,11.659375825695033
2024-10-02,10.740982120573308,9.694809409750173,11.723224294868972
2024-10-03,10.742420309440949,9.74587589416953,11.734981616968113
2024-10-04,10.728004034772571,9.643736102917906,11.731960252874087
2024-10-07,10.750459308467185,9.705214109069031,11.816576475656792
2024-10-08,10.78028991198174,9.784254594921537,11.742695551583061
2024-10-09,10.794975731403248,9.803319313112832,11.850752700307673
2024-10-10,10.801342230971429,9.754957984067802,11.85397407778618
2024-10-11,10.791075966930947,9.780384545817277,11.730799783495726
2024-10-14,10.821516205202258,9.840894235343177,11.872347023494877
2024-10-15,10.852671086046835,9.849066814201006,11.829411305148263
2024-10-16,10.868117818101377,9.798439718969302,11.946009871800022
2024-10-17,10.87475544491308,9.917567101050631,11.84401756422067
2024-10-18,10.864345949375114,9.82841969597621,11.867868008344942
2024-10-21,10.892582215804334,9.91614474310649,11.880346731692832
2024-10-22,10.922614116992312,9.944870616796893,11.908647041280547
2024-10-23,10.936820341784383,9.957903956263122,11.969753878085232
2024-10-24,10.942127830659745,9.893409610196601,11.95096477350623
2024-10-25,10.9303134530223,9.946183179128093,11.91160403962617
2024-10-28,10.95384740838703,9.922222307069386,11.988250783626585
2024-10-29,10.982081178135275,9.91156855970204,12.01085530879404
2024-10-30,10.994318377503223,10.03150271993376,12.024879310066181
2024-10-31,10.997444418102141,9.985077246054164,11.973461098988547
2024-11-01,10.98319275677153,9.965778562998821,12.004125475117362
